comune_key,date,assigned_model,actual_kwh,pred_kwh_mixed_actual,pred_kwh_gamm_actual,pred_kwh_mixed_q95,pred_kwh_gamm_q95,pred_kwh_prophet_actual,pred_kwh_prophet_q95,arrivals_actual,arrivals_q95,arrivals_multiplier_q95,load_actual_assigned,load_q95_assigned,delta_kwh_q95_minus_actual,delta_pct_q95_minus_actual,comune_key_norm,comune_nome,istat_muni_code,risk_score,p_energy_given_tourism_upper_95,lift_upper_95,p_energy_given_tourism_upper_90,lift_upper_90,tourism_intensity_rank,risk_rank,scenario_tail_impact_kwh,scenario_tail_impact_weighted,abs_shock_kwh,abs_tail_impact_kwh
roisan,2025-06-01,Mixed,86731.99999999996,88523.06454547208,99177.97061846388,88935.30628895773,100357.87600433534,NA,NA,163.00000000000006,212.950087849356,1.3064422567445149,88523.06454547208,88935.30628895773,412.241743485647,0.46568851361206143,roisan,Roisan,7057,0,0,NA,NA,NA,68,64,0,0,412.241743485647,0
roisan,2025-07-01,Mixed,88005.99999999993,90076.23587391656,94927.98001054452,90855.96502860484,97089.43713705106,NA,NA,207.99999999999997,341.259593673745,1.6406711234314664,90076.23587391656,90855.96502860484,779.7291546882625,0.8656324802245097,roisan,Roisan,7057,0,0,NA,NA,NA,68,64,0,0,779.7291546882625,0
roisan,2025-08-01,Mixed,94749.00000000004,94868.82231390465,103406.82079165064,95898.03356966104,106392.0692155012,NA,NA,298.0000000000001,553.425845244455,1.8571337088740096,94868.82231390465,95898.03356966104,1029.2112557563814,1.084878288412705,roisan,Roisan,7057,0,0,NA,NA,NA,68,64,0,0,1029.2112557563814,0
roisan,2025-09-01,Mixed,55213.00000000002,95546.17185328556,102062.43520128186,97059.9569141577,106275.68903133542,NA,NA,148.99999999999997,367.775659489516,2.4682930167081616,95546.17185328556,97059.9569141577,1513.7850608721346,1.5843492538838655,roisan,Roisan,7057,0,0,NA,NA,NA,68,64,0,0,1513.7850608721346,0
saint christophe,2025-01-01,GAMM,372972.9999999998,324431.5512197786,341587.5277881572,329200.03053074447,357789.21476038353,NA,NA,690.0000000000002,921.233743434792,1.3351213672967996,341587.5277881572,357789.21476038353,16201.686972226307,4.743055777573391,saint christophe,Saint-Christophe,7058,0,0,NA,NA,NA,59,24,0,0,16201.686972226307,0
saint christophe,2025-02-01,GAMM,319903.9999999999,294905.49063915765,312824.00580601953,302050.4016749346,334084.0005864253,NA,NA,808.9999999999998,1299.66056859005,1.606502556971632,312824.00580601953,334084.0005864253,21259.994780405777,6.7961519531173575,saint christophe,Saint-Christophe,7058,0,0,NA,NA,NA,59,24,0,0,21259.994780405777,0
saint christophe,2025-03-01,GAMM,315811.99999999977,300835.3956518126,302192.2998276211,306907.1634269453,323487.49376878975,NA,NA,541.0000000000001,803.787436417074,1.4857438750777705,302192.2998276211,323487.49376878975,21295.19394116866,7.046901576683462,saint christophe,Saint-Christophe,7058,0,0,NA,NA,NA,59,24,0,0,21295.19394116866,0
saint christophe,2025-04-01,GAMM,283889.9999999998,280748.5453320577,288781.50932646013,287235.8932310531,310760.80075872684,NA,NA,616.0000000000001,968.526676906254,1.5722835664062562,288781.50932646013,310760.80075872684,21979.291432266706,7.611045279017392,saint christophe,Saint-Christophe,7058,0,0,NA,NA,NA,59,24,0,0,21979.291432266706,0
saint christophe,2025-05-01,GAMM,280139.99999999994,266668.34209197236,289180.5556883966,271041.44548364764,302924.62174907734,NA,NA,823.9999999999999,1137.17340561009,1.3800648126336046,289180.5556883966,302924.62174907734,13744.06606068072,4.752762864004767,saint christophe,Saint-Christophe,7058,0,0,NA,NA,NA,59,24,0,0,13744.06606068072,0
saint christophe,2025-06-01,GAMM,331005.0000000001,273254.9110855628,303746.18999091844,275541.0597583833,312087.1594980044,NA,NA,698.9999999999998,824.431685159954,1.1794444709012222,303746.18999091844,312087.1594980044,8340.969507085974,2.746032635779017,saint christophe,Saint-Christophe,7058,0,0,NA,NA,NA,59,24,0,0,8340.969507085974,0
saint christophe,2025-07-01,GAMM,351986.0000000002,309160.1401697044,337836.7532687364,315684.21569479804,354751.2174536341,NA,NA,1040.0000000000005,1572.52439701411,1.5120426894366437,337836.7532687364,354751.2174536341,16914.46418489766,5.006697471853472,saint christophe,Saint-Christophe,7058,0,0,NA,NA,NA,59,24,0,0,16914.46418489766,0
saint christophe,2025-08-01,GAMM,365178.0000000002,317205.4508657531,360469.60172002274,325698.0068155105,380079.70892823633,NA,NA,1197.9999999999998,2021.19338547549,1.6871397207641825,360469.60172002274,380079.70892823633,19610.10720821359,5.440155595545826,saint christophe,Saint-Christophe,7058,0,0,NA,NA,NA,59,24,0,0,19610.10720821359,0
saint christophe,2025-09-01,GAMM,306860,252115.42628514225,282845.93061638495,263088.38306371804,317914.67965486797,NA,NA,668.0000000000002,1553.04210598244,2.324913332309041,282845.93061638495,317914.67965486797,35068.749038483016,12.398534057767897,saint christophe,Saint-Christophe,7058,0,0,NA,NA,NA,59,24,0,0,35068.749038483016,0
saint marcel,2025-01-01,GAMM,391234.00000000006,370665.6397272647,389031.8325286999,369610.1167912911,388990.85663328646,NA,NA,103.99999999999996,132.683688487935,1.2758046969993753,389031.8325286999,388990.85663328646,-40.97589541343041,-0.01053278729071793,saint marcel,Saint-Marcel,7060,0,0,NA,NA,NA,72,57,-0,-0,40.97589541343041,0
saint marcel,2025-02-01,GAMM,364271.0000000001,331907.202013146,345765.23072832567,330252.4673565133,346284.7961933045,NA,NA,104.99999999999996,160.859581327118,1.5319960126392196,345765.23072832567,346284.7961933045,519.5654649788048,0.15026538784259635,saint marcel,Saint-Marcel,7060,0,0,NA,NA,NA,72,57,0,0,519.5654649788048,0
saint marcel,2025-03-01,GAMM,387049.9999999997,344103.99913911667,360673.1554100528,342672.98773398914,359299.8210542505,NA,NA,70,100.050341860277,1.4292905980039572,360673.1554100528,359299.8210542505,-1373.3343558022752,-0.3807697731872839,saint marcel,Saint-Marcel,7060,0,0,NA,NA,NA,72,57,-0,-0,1373.3343558022752,0
saint marcel,2025-04-01,GAMM,358200.0000000001,330634.5745028376,343736.01469446695,328843.77904679795,342050.70869547076,NA,NA,65.99999999999997,105.128485625117,1.5928558428048036,343736.01469446695,342050.70869547076,-1685.3059989961912,-0.49029078331934706,saint marcel,Saint-Marcel,7060,0,0,NA,NA,NA,72,57,-0,-0,1685.3059989961912,0
saint marcel,2025-05-01,GAMM,356186.9999999998,304220.3878752893,314316.7582489854,303054.81405272137,314288.78758602974,NA,NA,100.00000000000004,138.802041207418,1.3880204120741797,314316.7582489854,314288.78758602974,-27.970662955660373,-0.00889887739726758,saint marcel,Saint-Marcel,7060,0,0,NA,NA,NA,72,57,-0,-0,27.970662955660373,0
saint marcel,2025-06-01,GAMM,292520,259060.7370187462,264793.5612482376,258386.11229595973,264909.557972655,NA,NA,112.00000000000004,139.924295513652,1.2493240670861785,264793.5612482376,264909.557972655,115.99672441737494,0.04380647470072496,saint marcel,Saint-Marcel,7060,0,0,NA,NA,NA,72,57,0,0,115.99672441737494,0
saint marcel,2025-07-01,GAMM,307222.0000000001,260344.33082787637,254435.41547788048,258978.32553343807,257237.38114716273,NA,NA,174.99999999999991,273.79479422964,1.5645416813122293,254435.41547788048,257237.38114716273,2801.9656692822464,1.1012482928210332,saint marcel,Saint-Marcel,7060,0,0,NA,NA,NA,72,57,0,0,2801.9656692822464,0
saint marcel,2025-08-01,GAMM,261917.99999999985,265002.8162783026,266571.0119507328,263306.09672740434,272756.21851372777,NA,NA,272,469.34511376018,1.72553350647125,266571.0119507328,272756.21851372777,6185.206562994979,2.320284759296376,saint marcel,Saint-Marcel,7060,0,0,NA,NA,NA,72,57,0,0,6185.206562994979,0
saint marcel,2025-09-01,GAMM,186112.99999999997,241197.18782478216,245234.01759579792,238796.9006580929,244395.04326241932,NA,NA,67.00000000000001,157.625160875675,2.3526143414279845,245234.01759579792,244395.04326241932,-838.9743333786028,-0.342111727240646,saint marcel,Saint-Marcel,7060,0,0,NA,NA,NA,72,57,-0,-0,838.9743333786028,0
saint nicolas,2025-01-01,Prophet,80247.00000000004,71599.26815074268,80950.31969338548,71944.7532809709,82384.13924188355,72188.30077355154,72503.53449637326,476.00000000000017,603.727038935689,1.268334115411111,72188.30077355154,72503.53449637326,315.23372282172204,0.4366825641326289,saint nicolas,Saint-Nicolas,7061,0,0,0,0,0,20,39,0,0,315.23372282172204,0
saint nicolas,2025-02-01,Prophet,66250.99999999994,61597.26693488345,66829.3127053699,62219.467493553726,69697.39208771745,59054.19319853034,59593.89897631162,539.9999999999998,886.842787141913,1.64230145767021,59054.19319853034,59593.89897631162,539.7057777812806,0.9139160973157034,saint nicolas,Saint-Nicolas,7061,0,0,0,0,0,20,39,0,0,539.7057777812806,0
saint nicolas,2025-03-01,Prophet,65414.00000000004,62477.704644214726,66938.19104370307,62935.59337209863,68595.36643979672,62035.31213737972,62446.715378197456,393.00000000000006,563.682933348897,1.4343077184450304,62035.31213737972,62446.715378197456,411.4032408177373,0.6631759019873451,saint nicolas,Saint-Nicolas,7061,0,0,0,0,0,20,39,0,0,411.4032408177373,0
saint nicolas,2025-04-01,Prophet,57326.000000000015,60503.02898159518,63586.418425366144,60948.69773053934,64799.68801522493,57307.04162557701,57689.017991070206,282,405.336439499969,1.437363260638188,57307.04162557701,57689.017991070206,381.9763654931958,0.6665435078447857,saint nicolas,Saint-Nicolas,7061,0,0,0,0,0,20,39,0,0,381.9763654931958,0
saint nicolas,2025-05-01,Prophet,54499.99999999998,58644.00377504019,60188.18138687461,59010.816774686544,60726.44837348731,56599.47567827936,56919.84401516695,170.99999999999994,232.885604918225,1.3619041223288015,56599.47567827936,56919.84401516695,320.36833688758634,0.5660270400888789,saint nicolas,Saint-Nicolas,7061,0,0,0,0,0,20,39,0,0,320.36833688758634,0
saint nicolas,2025-06-01,Prophet,54544.999999999985,58023.70230579317,59539.49654645405,58289.8718071361,60350.14786530877,52972.64824165251,53192.56344881742,355,445.087241968896,1.2537668787856229,52972.64824165251,53192.56344881742,219.91520716490777,0.41514859925766423,saint nicolas,Saint-Nicolas,7061,0,0,0,0,0,20,39,0,0,219.91520716490777,0
saint nicolas,2025-07-01,Prophet,66231.99999999999,65070.10043223513,65227.66377052882,65672.26303226926,67243.97660892787,65762.42340288045,66313.05918730368,367.99999999999994,580.041707756271,1.576200292815954,65762.42340288045,66313.05918730368,550.6357844232261,0.8373106645566564,saint nicolas,Saint-Nicolas,7061,0,0,0,0,0,20,39,0,0,550.6357844232261,0
saint nicolas,2025-08-01,Prophet,74565.99999999999,70836.15085258776,72290.88929330827,71588.6836124695,75065.73748147603,73311.18588091072,74015.82521699963,398.9999999999999,672.392651337706,1.685194614881469,73311.18588091072,74015.82521699963,704.6393360889051,0.9611621031933026,saint nicolas,Saint-Nicolas,7061,0,0,0,0,0,20,39,0,0,704.6393360889051,0
saint nicolas,2025-09-01,Prophet,44126.999999999985,58024.87037105025,59358.111444640694,59025.26117279021,62491.8317882821,57616.01145854696,58514.45379703184,266.99999999999994,621.361722077923,2.327197460966004,57616.01145854696,58514.45379703184,898.4423384848778,1.5593622601441035,saint nicolas,Saint-Nicolas,7061,0,0,0,0,0,20,39,0,0,898.4423384848778,0
saint oyen,2025-01-01,Mixed,50047.999999999985,43302.54370897708,47538.86629549151,43596.2510303013,48446.26383982712,NA,NA,335,408.95502100138,1.2207612567205373,43302.54370897708,43596.2510303013,293.70732132421836,0.6782680557939846,saint oyen,Saint-Oyen,7062,0,0,NA,0,0,21,33,0,0,293.70732132421836,0
saint oyen,2025-02-01,Mixed,39316.00000000001,35713.72679147919,37283.64104768665,36319.377492377214,38568.8254899343,NA,NA,200,328.704223915625,1.643521119578125,35713.72679147919,36319.377492377214,605.6507008980261,1.695848502269803,saint oyen,Saint-Oyen,7062,0,0,NA,0,0,21,33,0,0,605.6507008980261,0
saint oyen,2025-03-01,Mixed,37442.99999999999,37403.7263753782,40202.35339395042,37853.73551007565,41615.77266160275,NA,NA,326,463.943010431492,1.4231380688082576,37403.7263753782,37853.73551007565,450.0091346974441,1.2031131074514256,saint oyen,Saint-Oyen,7062,0,0,NA,0,0,21,33,0,0,450.0091346974441,0
saint oyen,2025-04-01,Mixed,33300.00000000003,35537.51305822714,37336.262010705446,35924.004092774376,38118.411024476656,NA,NA,208.99999999999991,287.714917433879,1.376626399205163,35537.51305822714,35924.004092774376,386.4910345472381,1.0875579107462618,saint oyen,Saint-Oyen,7062,0,0,NA,0,0,21,33,0,0,386.4910345472381,0
saint oyen,2025-05-01,Mixed,34203.00000000001,34828.8541363328,35639.31130179241,35193.449339422325,36330.249742575295,NA,NA,202.99999999999991,276.158515558163,1.3603867761485866,34828.8541363328,35193.449339422325,364.5952030895278,1.0468194034244371,saint oyen,Saint-Oyen,7062,0,0,NA,0,0,21,33,0,0,364.5952030895278,0
saint oyen,2025-06-01,Mixed,35469.00000000002,34636.69567309575,33713.31009357143,34979.17636590495,34558.04218374837,NA,NA,279.9999999999999,374.371329672737,1.3370404631169184,34636.69567309575,34979.17636590495,342.480692809193,0.988779923008698,saint oyen,Saint-Oyen,7062,0,0,NA,0,0,21,33,0,0,342.480692809193,0
saint oyen,2025-07-01,Mixed,43008.00000000001,40279.89257482153,43773.19683477502,40955.866130365306,46412.759826333815,NA,NA,822,1342.10389116337,1.63272979460264,40279.89257482153,40955.866130365306,675.9735555437728,1.678191058449641,saint oyen,Saint-Oyen,7062,0,0,NA,0,0,21,33,0,0,675.9735555437728,0
saint oyen,2025-08-01,Mixed,51176.00000000001,45190.35772319411,52101.20626332869,46068.12888953399,55475.65460962855,NA,NA,1064.9999999999998,1876.73375795227,1.7621913220209111,45190.35772319411,46068.12888953399,877.7711663398804,1.942385965865823,saint oyen,Saint-Oyen,7062,0,0,NA,0,0,21,33,0,0,877.7711663398804,0
saint oyen,2025-09-01,Mixed,25246.999999999975,34803.56589924723,37971.388346225554,35873.8126884926,41080.06110076489,NA,NA,218.00000000000003,533.011055778723,2.4450048430216644,34803.56589924723,35873.8126884926,1070.2467892453717,3.075106707007058,saint oyen,Saint-Oyen,7062,0,0,NA,0,0,21,33,0,0,1070.2467892453717,0
saint pierre,2025-01-01,GAMM,514408.0000000002,477295.8585438443,514672.61868545064,479817.3582370347,524775.3522951719,NA,NA,1084.0000000000002,1422.3682416615,1.3121478244109774,514672.61868545064,524775.3522951719,10102.733609721296,1.9629436738882955,saint pierre,Saint-Pierre,7063,0,0,NA,NA,NA,45,34,0,0,10102.733609721296,0
saint pierre,2025-02-01,GAMM,446421.0000000001,412197.7392787683,434733.0879888483,416071.7099243828,448705.99653472553,NA,NA,806.9999999999997,1307.29722783914,1.6199469985615125,434733.0879888483,448705.99653472553,13972.90854587726,3.2141350479022446,saint pierre,Saint-Pierre,7063,0,0,NA,NA,NA,45,34,0,0,13972.90854587726,0
saint pierre,2025-03-01,GAMM,443933.0000000001,412757.6646128347,434429.7577862121,415720.4715925,444610.8523875146,NA,NA,782.9999999999998,1132.29718109307,1.4461011252785063,434429.7577862121,444610.8523875146,10181.094601302524,2.343553685913191,saint pierre,Saint-Pierre,7063,0,0,NA,NA,NA,45,34,0,0,10181.094601302524,0
saint pierre,2025-04-01,GAMM,383365.0000000001,379560.3188770006,398537.45117442665,382765.16284752503,408182.93268105295,NA,NA,596.9999999999998,921.196319362698,1.5430424109927945,398537.45117442665,408182.93268105295,9645.481506626296,2.4202195999905696,saint pierre,Saint-Pierre,7063,0,0,NA,NA,NA,45,34,0,0,9645.481506626296,0
saint pierre,2025-05-01,GAMM,370172,357859.6457206236,380153.43852387805,360039.69854451175,387144.1320278367,NA,NA,697.9999999999999,954.792247631055,1.367897202909821,380153.43852387805,387144.1320278367,6990.693503958697,1.8389136584173291,saint pierre,Saint-Pierre,7063,0,0,NA,NA,NA,45,34,0,0,6990.693503958697,0
saint pierre,2025-06-01,GAMM,349017.0000000002,348545.3303516809,368579.4404659937,349930.1623007654,373736.19846769056,NA,NA,997.0000000000002,1223.19245334876,1.226873072566459,368579.4404659937,373736.19846769056,5156.758001696842,1.3990899750613297,saint pierre,Saint-Pierre,7063,0,0,NA,NA,NA,45,34,0,0,5156.758001696842,0
saint pierre,2025-07-01,GAMM,375088.00000000006,365001.847593997,370265.3321892467,368039.79858211335,383239.1219764993,NA,NA,1426.9999999999998,2187.65685115483,1.5330461465696077,370265.3321892467,383239.1219764993,12973.78978725255,3.503916964232956,saint pierre,Saint-Pierre,7063,0,0,NA,NA,NA,45,34,0,0,12973.78978725255,0
saint pierre,2025-08-01,GAMM,392681.00000000006,380117.0050268695,389934.10593548114,383927.7944085987,406525.7291968564,NA,NA,1402.0000000000002,2344.55505888433,1.672293194639322,389934.10593548114,406525.7291968564,16591.623261375236,4.2549812926906405,saint pierre,Saint-Pierre,7063,0,0,NA,NA,NA,45,34,0,0,16591.623261375236,0
saint pierre,2025-09-01,GAMM,296119.99999999977,362397.8425665671,375399.24513796886,368421.8986779509,396589.7164667761,NA,NA,653.0000000000001,1528.10057276119,2.3401233886082538,375399.24513796886,396589.7164667761,21190.47132880724,5.644782615644095,saint pierre,Saint-Pierre,7063,0,0,NA,NA,NA,45,34,0,0,21190.47132880724,0
saint rhemy en bosses,2025-01-01,GAMM,321135.9999999999,257253.4227420528,286231.24311706296,258049.42908391723,289474.6402495766,NA,NA,547.0000000000002,661.885495346722,1.2100283278733486,286231.24311706296,289474.6402495766,3243.397132513637,1.1331387507502733,saint rhemy en bosses,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,3243.397132513637,0
saint rhemy en bosses,2025-02-01,GAMM,240838.00000000012,223321.11340987656,246710.88244741285,225130.49978270623,254288.77120597655,NA,NA,527,867.023935921045,1.6452067095275995,246710.88244741285,254288.77120597655,7577.888758563728,3.071566476269627,saint rhemy en bosses,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,7577.888758563728,0
saint rhemy en bosses,2025-03-01,GAMM,244127.0000000001,211137.68981557427,230391.23972180055,212373.2525143095,235014.1958103116,NA,NA,328,470.309428564268,1.4338702090374025,230391.23972180055,235014.1958103116,4622.9560885110695,2.006567651657809,saint rhemy en bosses,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,4622.9560885110695,0
saint rhemy en bosses,2025-04-01,GAMM,120154.99999999994,169416.11081021704,183253.92282860764,170177.79111013576,185191.4656781616,NA,NA,148,195.4279770273,1.3204593042385135,183253.92282860764,185191.4656781616,1937.5428495539816,1.0572995216948875,saint rhemy en bosses,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,1937.5428495539816,0
saint rhemy en bosses,2025-05-01,GAMM,156355.00000000012,146998.99409488094,154796.84799631068,147720.91385610154,154946.70840353405,NA,NA,68.00000000000001,92.3084412207679,1.3574770767759985,154796.84799631068,154946.70840353405,149.86040722337202,0.096811019838694,saint rhemy en bosses,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,149.86040722337202,0
saint rhemy en bosses,2025-06-01,GAMM,159259.99999999997,139081.60870057752,152936.50921844898,139691.21578022692,155337.0428792815,NA,NA,459.0000000000001,601.239865373761,1.309890774234773,152936.50921844898,155337.0428792815,2400.5336608325306,1.56962760108752,saint rhemy en bosses,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,2400.5336608325306,0
saint rhemy en bosses,2025-07-01,GAMM,172677.00000000006,153857.4561873216,171088.87622861064,155079.27370441132,178117.6562829062,NA,NA,1605,2613.39485887468,1.6282834011680247,171088.87622861064,178117.6562829062,7028.780054295552,4.108262447702105,saint rhemy en bosses,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,7028.780054295552,0
saint rhemy en bosses,2025-08-01,GAMM,174824.9999999999,158968.36399043736,179924.61654424926,160481.33700344354,189122.01891368168,NA,NA,1932,3463.68486341075,1.7927975483492495,179924.61654424926,189122.01891368168,9197.402369432411,5.11180879308446,saint rhemy en bosses,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,9197.402369432411,0
saint rhemy en bosses,2025-09-01,GAMM,149804.00000000012,153264.31193410818,169572.42026387862,155469.28047001985,180214.25460338715,NA,NA,679.9999999999998,1640.783202406,2.4129164741264715,169572.42026387862,180214.25460338715,10641.834339508525,6.275687003198005,saint rhemy en bosses,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,10641.834339508525,0
sarre,2025-01-01,Mixed,602481.9999999998,568125.7267976663,604994.0719790276,569625.6387090201,613797.9119798178,NA,NA,1122.9999999999998,1401.9189124221,1.2483694678736423,568125.7267976663,569625.6387090201,1499.911911353818,0.2640105597414788,sarre,Sarre,7066,0,0,NA,NA,NA,41,46,0,0,1499.911911353818,0
sarre,2025-02-01,Mixed,511459.0000000001,501600.4907523502,535305.7593790689,504242.2957027623,554084.6849145207,NA,NA,1384.0000000000002,2152.97288123754,1.5556162436687426,501600.4907523502,504242.2957027623,2641.80495041213,0.5266751127874114,sarre,Sarre,7066,0,0,NA,NA,NA,41,46,0,0,2641.80495041213,0
sarre,2025-03-01,Mixed,498993.0000000004,498322.3320234303,517722.2504397776,500334.820348344,526470.3808306106,NA,NA,758.0000000000003,1064.11389990195,1.4038441951213054,498322.3320234303,500334.820348344,2012.48832491372,0.40385272655592,sarre,Sarre,7066,0,0,NA,NA,NA,41,46,0,0,2012.48832491372,0
sarre,2025-04-01,Mixed,433984.9999999997,468441.25577151816,482248.0246080474,470746.77442438464,492117.91757938423,NA,NA,724,1094.45214449106,1.5116742327224584,468441.25577151816,470746.77442438464,2305.518652866478,0.4921681479717943,sarre,Sarre,7066,0,0,NA,NA,NA,41,46,0,0,2305.518652866478,0
sarre,2025-05-01,Mixed,427902.0000000003,453284.3776069356,480356.57072281215,455032.4726574793,493395.0623063051,NA,NA,1696.0000000000005,2344.39777761505,1.382310010386232,453284.3776069356,455032.4726574793,1748.0950505437213,0.38565084898196655,sarre,Sarre,7066,0,0,NA,NA,NA,41,46,0,0,1748.0950505437213,0
sarre,2025-06-01,Mixed,449762.00000000023,454330.9522042941,489476.6353156103,455727.18338613614,500935.6008748771,NA,NA,3402.999999999998,4404.77173698285,1.2943789999949609,454330.9522042941,455727.18338613614,1396.231181842042,0.30731588395374043,sarre,Sarre,7066,0,0,NA,NA,NA,41,46,0,0,1396.231181842042,0
sarre,2025-07-01,Mixed,534583.9999999997,484591.2945872388,519111.57766041294,487304.9831172754,538950.6286472854,NA,NA,6655.999999999995,10644.5680736725,1.5992440014532012,484591.2945872388,487304.9831172754,2713.6885300365975,0.5599953115847933,sarre,Sarre,7066,0,0,NA,NA,NA,41,46,0,0,2713.6885300365975,0
sarre,2025-08-01,Mixed,503642,506123.0688828178,551804.3831066554,509450.36406528146,576059.1853177595,NA,NA,7829.999999999995,13583.9781259997,1.7348631067688007,506123.0688828178,509450.36406528146,3327.295182463655,0.6574083235937334,sarre,Sarre,7066,0,0,NA,NA,NA,41,46,0,0,3327.295182463655,0
sarre,2025-09-01,Mixed,295231.0000000002,453876.5376605752,482165.7510540802,458634.98406141496,520962.51200254593,NA,NA,2664.999999999999,6405.93880902325,2.403729384248875,453876.5376605752,458634.98406141496,4758.446400839719,1.0484010531512045,sarre,Sarre,7066,0,0,NA,NA,NA,41,46,0,0,4758.446400839719,0
verrayes,2025-01-01,GAMM,219835.00000000003,199888.70512086744,204760.15866516487,198005.2432945393,208208.96486239947,NA,NA,494,658.642121057653,1.3332836458656945,204760.15866516487,208208.96486239947,3448.806197234604,1.684315063886177,verrayes,Verrayes,7072,0,0,NA,NA,NA,50,67,0,0,3448.806197234604,0
verrayes,2025-02-01,GAMM,177909.00000000012,180686.8970030401,174653.46676861204,177738.95764274956,178810.2620718677,NA,NA,364,600.132543667041,1.6487157793050575,174653.46676861204,178810.2620718677,4156.795303255669,2.3800245023265276,verrayes,Verrayes,7072,0,0,NA,NA,NA,50,67,0,0,4156.795303255669,0
verrayes,2025-03-01,GAMM,167328.00000000006,171604.79037974234,159138.2023418929,169391.1604161233,161170.4126856393,NA,NA,291,431.914995212368,1.4842439698019518,159138.2023418929,161170.4126856393,2032.2103437464104,1.2770097398614677,verrayes,Verrayes,7072,0,0,NA,NA,NA,50,67,0,0,2032.2103437464104,0
verrayes,2025-04-01,GAMM,145468.99999999994,160269.7034535511,145284.44144562233,157998.98527422137,145914.91653338468,NA,NA,183.00000000000009,282.645487203711,1.5445108590366716,145284.44144562233,145914.91653338468,630.4750877623446,0.4339591228688544,verrayes,Verrayes,7072,0,0,NA,NA,NA,50,67,0,0,630.4750877623446,0
verrayes,2025-05-01,GAMM,143842,150604.86635511232,142322.69330775132,148945.52998117646,143900.26855513718,NA,NA,303.00000000000006,424.408762992264,1.4006889867731482,142322.69330775132,143900.26855513718,1577.5752473858593,1.1084495456916257,verrayes,Verrayes,7072,0,0,NA,NA,NA,50,67,0,0,1577.5752473858593,0
verrayes,2025-06-01,GAMM,138548.00000000006,143900.9214914406,137098.83965156192,143069.0744719244,138288.0089530706,NA,NA,443.99999999999994,529.547927060031,1.1926755113964664,137098.83965156192,138288.0089530706,1189.169301508664,0.8673810110508162,verrayes,Verrayes,7072,0,0,NA,NA,NA,50,67,0,0,1189.169301508664,0
verrayes,2025-07-01,GAMM,152713.00000000003,147492.92004737607,135268.78795430297,145324.97108629972,140147.98409019745,NA,NA,666.9999999999998,1045.70744451732,1.567777278136912,135268.78795430297,140147.98409019745,4879.196135894483,3.6070376689874672,verrayes,Verrayes,7072,0,0,NA,NA,NA,50,67,0,0,4879.196135894483,0
verrayes,2025-08-01,GAMM,150690.00000000012,148596.70521151478,139553.01121195353,145966.8597732431,146107.64071105496,NA,NA,716.9999999999999,1233.04092610124,1.719722351605635,139553.01121195353,146107.64071105496,6554.629499101429,4.696874286106412,verrayes,Verrayes,7072,0,0,NA,NA,NA,50,67,0,0,6554.629499101429,0
verrayes,2025-09-01,GAMM,118876,153520.6334896919,141215.03878626495,149232.35099865412,146412.925779034,NA,NA,276,653.110262294355,2.366341530052011,141215.03878626495,146412.925779034,5197.886992769054,3.680831048480804,verrayes,Verrayes,7072,0,0,NA,NA,NA,50,67,0,0,5197.886992769054,0
verres,2025-01-01,GAMM,896243.0000000003,728936.4347378532,855020.9366414364,743990.1422154243,854348.6214648233,NA,NA,109.00000000000004,138.281807300526,1.2686404339497792,855020.9366414364,854348.6214648233,-672.3151766131632,-0.07863142851847194,verres,Verrès,7073,0,0,NA,NA,NA,66,58,-0,-0,672.3151766131632,0
verres,2025-02-01,GAMM,887872.9999999993,729534.884123719,793322.1000997773,759375.065688129,789555.0857944203,NA,NA,180.00000000000006,286.541898114808,1.5918994339711552,793322.1000997773,789555.0857944203,-3767.0143053570064,-0.4748404594909439,verres,Verrès,7073,0,0,NA,NA,NA,66,58,-0,-0,3767.0143053570064,0
verres,2025-03-01,GAMM,927835.0000000008,702079.6684780974,790463.0745087502,724890.6523844538,789334.528209809,NA,NA,103.99999999999996,150.887172429679,1.4508381964392216,790463.0745087502,789334.528209809,-1128.546298941248,-0.1427702742019421,verres,Verrès,7073,0,0,NA,NA,NA,66,58,-0,-0,1128.546298941248,0
verres,2025-04-01,GAMM,899342.0000000002,632443.9933299834,709015.45580538,654338.7236106067,705630.1641466875,NA,NA,155.99999999999994,231.57278692425,1.484440941822116,709015.45580538,705630.1641466875,-3385.2916586925276,-0.47746373241569495,verres,Verrès,7073,0,0,NA,NA,NA,66,58,-0,-0,3385.2916586925276,0
verres,2025-05-01,GAMM,848325.9999999994,683363.6909857622,781766.6916273208,703139.9821055332,778901.6425498823,NA,NA,187,260.344944090596,1.3922189523561284,781766.6916273208,778901.6425498823,-2865.04907743854,-0.3664839021824573,verres,Verrès,7073,0,0,NA,NA,NA,66,58,-0,-0,2865.04907743854,0
