"obs_id","comune_key","energy_residual","tourism_shock","u_energy","u_tourism","energy_upper_90","tourism_upper_90","joint_upper_90","energy_upper_95","tourism_upper_95","joint_upper_95"
194,"aosta",-0.0864809830226587,1.15631421747956,0.185474291532327,0.877481758017987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
195,"aosta",-0.0615861672691747,1.06851959308314,0.254030205328356,0.855591379602919,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
196,"aosta",-0.00107692115346936,-0.205627675618008,0.481927710843373,0.399796368572883,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
197,"aosta",-0.0100971424580081,-0.142010124360332,0.443068046835228,0.427625996945529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
198,"aosta",0.0760747887922584,0.0964215812528393,0.773290344476498,0.530968946207365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
199,"aosta",-0.028017982357369,0.880760259969767,0.372984897335822,0.809774308501612,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
200,"aosta",0.139335102548173,1.06861034058026,0.907347700661802,0.855761072458849,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
201,"aosta",-0.0164136775434294,0.236229385517264,0.416595961310029,0.587816052944171,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202,"aosta",-0.0224382647367687,-0.154195906785582,0.393517732903445,0.42117766842016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
203,"aosta",0.00466023700718132,-0.262825992493165,0.507042253521127,0.371797047344307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
204,"aosta",0.0496712860365562,-0.117473157520679,0.679450195146784,0.437977261157305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
205,"aosta",-0.0090247554725984,0.766789256628684,0.448667911080944,0.783132530120482,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206,"aosta",-0.149359320963825,0.295592271068351,0.0892584422195826,0.615815374172747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
207,"aosta",-0.0756090214301732,0.335665127105062,0.212116069913457,0.632954352621755,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
208,"aosta",0.00582479311609241,0.0279092275208816,0.510605803495673,0.499406075004242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
209,"aosta",-0.0211305468823486,0.141682670119453,0.398269132869506,0.548786696080095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
210,"aosta",0.0800524299376821,0.300246156890952,0.786356694383166,0.617172917020194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
211,"aosta",0.0126914109495591,0.906775677541288,0.539792974715764,0.816392329882912,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
212,"aosta",0.0790150354067389,0.91160126258987,0.783811301544205,0.817071101306635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
213,"aosta",-0.0245544347389099,0.338049849387987,0.385372475818768,0.633293738333616,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
214,"aosta",-0.0471057872553349,-0.269150198362937,0.302392669268624,0.367894111657899,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
215,"aosta",-0.0196568475926107,-0.386518620117806,0.404038689971152,0.323095197692177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
216,"aosta",0.0462581111159963,0.229289958092716,0.669947395214662,0.584761581537417,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
217,"aosta",0.0914213687272571,0.513744076407905,0.816731715594773,0.699983030714407,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
218,"aosta",-0.313194106503525,0.168887008441983,0.0249448498218225,0.559647038859664,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
219,"aosta",-0.0645345324277571,0.549446670632511,0.245036483964025,0.710843373493976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
220,"aosta",-0.0197949996283775,0.0922824413330694,0.403699304259291,0.527914474800611,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
221,"aosta",-0.0439365621131511,0.116528635082408,0.312065162056677,0.53656881045308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
222,"aosta",0.00329356178506579,0.321300486447886,0.500254539283896,0.625657559816732,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
223,"aosta",-0.0101233513155314,0.923551967579482,0.442558968267436,0.820804344137112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
224,"aosta",-0.00473673384751194,0.774940114853847,0.467334125233328,0.784659765823859,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
225,"aosta",-0.0842134637727945,0.00431434515361136,0.191074155778042,0.489394196504327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
226,"aosta",-0.0744675732005806,-0.283087112003156,0.214831155608349,0.362973018835907,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
227,"aosta",-0.0330313974113086,-0.090506005549777,0.351773290344477,0.45002545392839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
228,"aosta",-0.00687734248165661,-0.222276889183394,0.458510096724928,0.391990497200068,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
229,"aosta",-0.0189701864436671,0.3918696968947,0.406923468521975,0.655014423892754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
230,"aosta",-0.107950061410493,0.306200827096439,0.141354148990327,0.619378924147293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
231,"aosta",-0.0711130785522407,0.484141100818178,0.224503648396403,0.689971152214492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
232,"aosta",0.0611346429450101,-0.0931181720540927,0.724418801968437,0.449176989648736,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
233,"aosta",0.0347668939851502,0.0343037591164751,0.629390802647209,0.501951467843204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
234,"aosta",0.116008224378488,0.343007150751106,0.873918208043441,0.634820974036993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
235,"aosta",0.0442168498457374,0.78253428874131,0.662650602409639,0.78703546580689,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
236,"aosta",0.183455364580158,0.855858039038709,0.949940607500424,0.804683522823689,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
237,"aosta",0.0953471427724981,0.435107576482897,0.826234515526896,0.673680638045138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
238,"aosta",0.0234379770660738,-0.44244874398515,0.582046495842525,0.304259290683862,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
239,"aosta",0.0158399207355533,-0.36143646860938,0.55201086034278,0.332258611912438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
240,"aosta",-0.0666899889350638,-0.171104164808847,0.238079076870864,0.413711182759206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
241,"arnad",0.00724935162481444,-0.619155290202461,0.518411674868488,0.243339555404717,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
242,"arnad",0.028491430044534,-0.223319900298854,0.603767181401663,0.391651111488206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
243,"arnad",0.0503449918204613,0.248474411224846,0.682334973697607,0.594094688613609,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
244,"arnad",-0.000792437880775765,0.635857656733945,0.483794332258612,0.74495163753606,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
245,"arnad",0.130490347177918,0.293538026732549,0.895638893602579,0.614457831325301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
246,"arnad",-0.00232350969330319,-0.0237382937785688,0.477855082301035,0.477176310877312,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
247,"arnad",0.014166740566715,-0.539205104663178,0.544714067537757,0.267945019514678,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
248,"arnad",0.00828604371075059,-0.0931701432465979,0.522484303410826,0.449007296792805,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
249,"arnad",-0.0263648470636486,-0.312292569092134,0.378584761581537,0.350755133208892,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
250,"arnad",0.016553472435076,0.366508877931962,0.554725946037672,0.646020702528424,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
251,"arnad",-0.159128439029546,0.297751621433871,0.0817919565586289,0.61649414559647,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
252,"arnad",-0.0530968160016254,0.247153587771803,0.27931444086204,0.593076531478025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
253,"arnad",-0.345417415983496,0.906077941609935,0.0200237569998303,0.815713558459189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
254,"arnad",-0.119948139375287,0.91213809854443,0.121330391990497,0.817410487018497,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
255,"arnad",-0.107388738001148,0.116240371782538,0.143051077549635,0.536399117597149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
256,"arnad",-0.133587069418541,-1.22820177755944,0.103003563549975,0.108264042083828,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
257,"arnad",-0.0203522776771017,0.235147603073365,0.401832682844052,0.586967588664517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
258,"arnad",-0.187351185157331,-0.39872642078252,0.0644832852536908,0.319022569149839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
259,"arnad",-0.187837493581705,0.120829722284906,0.06431359239776,0.538944510436111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
260,"arnad",-0.214960985305426,0.28637231673292,0.0512472424910911,0.610554895638894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
261,"arnad",-0.0892837948116973,0.253158279689721,0.179874427286611,0.596300695740709,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
262,"arnad",-0.0565741205422299,0.647301543016459,0.268793483794332,0.748515187510606,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
263,"arnad",-0.337393754414736,-0.258678194630179,0.0208722212794841,0.37468182589513,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
264,"arnad",-0.187210209705617,-0.221901402836271,0.0649923638214831,0.392160190055999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
265,"arnad",-0.0287107326851892,-0.984196267175795,0.37026981164093,0.148141863227558,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
266,"arnad",-0.074804859039439,-0.224525217260936,0.213812998472764,0.390632954352622,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
267,"arnad",0.0750248566778957,-0.67270426391296,0.770405565925675,0.227218734091295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
268,"arnad",0.0192468126792793,-0.237371741157422,0.56762260308841,0.384354318683183,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
269,"arnad",-0.0891226294157406,0.356229897072273,0.180213812998473,0.641608688274224,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
270,"arnad",-0.0901052965997913,0.302776128834911,0.178856270151027,0.618360767011709,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
271,"arnad",-0.206710138284391,0.315595053444303,0.0563380281690141,0.62311216697777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
272,"arnad",-0.133050647927487,0.536212048443221,0.10419141354149,0.70727982351943,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
273,"arnad",-0.0398849666123287,0.597349017632158,0.325470897675208,0.72950958764636,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
274,"arnad",-0.0683873016622361,1.11961745502711,0.233327676904802,0.870524350924826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
275,"arnad",-0.169759521592892,1.07740013707699,0.0768708637366367,0.858476158153742,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
276,"arnad",-0.122648648635852,0.84428718697224,0.118106227727813,0.802816901408451,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
277,"arnad",-0.0931607926633209,-0.293237407714823,0.172407941625658,0.357712540302053,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
278,"arnad",-0.0658562013203206,-0.379565304897769,0.240115391142033,0.325301204819277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
279,"arnad",0.0397731427388486,-0.080770226125178,0.646869166808077,0.453758696758866,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
280,"arnad",-0.0482633849868073,0.927158706503908,0.297301883590701,0.821992194128627,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
281,"arnad",0.0512417237309357,1.07007594495775,0.68742575937553,0.856609536738503,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
282,"arnad",-0.0986953777055479,0.285148469537745,0.160529441710504,0.60970643135924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
283,"arnad",0.417808161771344,-0.0541864963473043,0.990327507211946,0.464279653826574,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
284,"arnad",-0.0304977567329026,-0.0633125404557756,0.362124554556253,0.460037332428305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
285,"arnad",0.38714647360875,-0.434132191830267,0.987442728661123,0.308331919226201,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
286,"arnad",0.160067046363352,0.651554464861138,0.930595621924317,0.749872730358052,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
287,"arnad",0.0925810251121018,0.0167494147468844,0.819786187001527,0.494145596470389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
288,"arnad",0.280463491066341,0.0970859050738789,0.976921771593416,0.531138639063295,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
289,"arnad",0.283858043141976,-0.347865104586959,0.977261157305277,0.337858476158154,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
290,"arnad",0.312145807945138,0.00324981913731965,0.981164092991685,0.489054810792466,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
291,"arnad",0.386309946264369,0.323300052027939,0.987103342949262,0.626845409808247,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
292,"arnad",0.223163640345177,0.920230051976821,0.966570507381639,0.819786187001527,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
293,"arnad",0.406889608332566,0.754615599573675,0.989988121500085,0.77838113015442,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
294,"arnad",0.304114850510778,0.232909716525744,0.980655014423893,0.586458510096725,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
295,"arnad",0.121595628221277,-0.225637806831803,0.883421007975564,0.389614797217037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
296,"arnad",0.060213947731528,-0.30272201406039,0.719837094858306,0.353809604615646,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
297,"arnad",0.257554393989787,0.0203148511153412,0.973697607330731,0.496012217885627,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
298,"arnad",0.177344529599759,0.646037636654837,0.945528593246224,0.748175801798744,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
299,"arnad",-0.0020343616788594,-0.00298843694606256,0.47887323943662,0.486170032241643,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
300,"arnad",-0.153363661587761,0.215344323824893,0.0863736636687596,0.577634481588325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
301,"arnad",0.0213875743375542,-0.293347653251492,0.576276938740879,0.357542847446123,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
302,"arnad",0.0325316414431445,-0.537203206222946,0.620227388426947,0.269132869506194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
303,"arnad",0.0170202424252093,-0.387250587453628,0.556253181741049,0.322755811980316,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
304,"arnad",-0.0252386276343604,0.101541256873863,0.382148311556083,0.532326489054811,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
305,"arnad",0.0290902898814487,0.499765000100366,0.606821652808417,0.695571016460207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
306,"arnad",-0.117696522679285,-0.0103387148023856,0.125912099100628,0.482776175123027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
307,"arnad",-0.0724007573779577,-0.35893735298757,0.221279484133718,0.333107076192092,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
308,"arnad",-0.147823070226014,-0.176851656080909,0.0904462922110979,0.410826404208383,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309,"arnad",0.0657950444270199,-0.499459349636479,0.741218394705583,0.282877990836586,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310,"arnad",0.0213963969442137,0.0592278644986889,0.57644663159681,0.511963346343119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311,"arnad",-0.188213650050015,-0.313260169531361,0.0638045138299678,0.35041574749703,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
312,"arnad",-0.143483006194819,0.123270732831858,0.0951976921771593,0.539792974715764,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
313,"arnad",0.0935911446368003,-0.494337123381704,0.822331579840489,0.284744612251824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
314,"arnad",0.0783589267345093,-0.256774350671305,0.781774987273036,0.375530290174784,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
315,"arnad",0.0906940294690983,-0.111513948866984,0.814865094179535,0.44120142541999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
316,"arnad",0.00103608992597515,0.416818023348042,0.490751739351773,0.6651959952486,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
317,"arnad",0.100846508887644,0.863963407150146,0.841846258272527,0.806041065671135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
318,"arnad",0.0729437939744404,0.383506953480552,0.763957237400305,0.651620566774139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
319,"arnad",0.0519678059970268,-0.630774107224392,0.690649923638215,0.240115391142033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
320,"arnad",-0.0742194226458253,-0.552887394834538,0.215679619888003,0.263023926692686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
321,"arnad",0.0913202642724311,-0.397204627886492,0.816562022738843,0.320040726285423,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
322,"arvier",-0.118258773219667,-0.137761136818974,0.124893941965043,0.429662311216698,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
323,"arvier",-0.13345965353154,0.254880015256054,0.103512642117767,0.597318852876294,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
324,"arvier",-0.0154116345764859,0.651718274266684,0.42134736127609,0.750042423213983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
325,"arvier",0.0143123674793006,0.707927334779543,0.54556253181741,0.765654165959613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
326,"arvier",0.0797172468148251,0.235626755477214,0.785338537247582,0.587306974376379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
327,"arvier",-0.00885709842810201,0.391500098234723,0.449686068216528,0.654844731036823,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
328,"arvier",0.0583215276367088,0.159790698570357,0.712200916341422,0.555913796029187,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
329,"arvier",0.00894653358652242,0.20901335126317,0.524690310537926,0.575258781605294,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
330,"arvier",0.0382342391105794,0.105711321198824,0.642626845409808,0.534023417614118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
331,"arvier",0.0712721588195748,-0.420340227734088,0.759036144578313,0.311725776344816,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
332,"arvier",-0.0853872697500311,0.301254758496435,0.18835907008315,0.617681995587986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
333,"arvier",-0.0863393516026694,0.444184024780591,0.185983370100119,0.677413880875615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
334,"arvier",0.009004831998638,1.27504556300768,0.525029696249788,0.900050907856779,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
335,"arvier",-0.00588276675671828,1.06973261358037,0.462752418123197,0.856100458170711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
336,"arvier",0.0566450422887019,0.586016040374993,0.706091973527915,0.725267266248091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
337,"arvier",0.0447458084356231,-1.41694566801747,0.664856609536739,0.0862039708128288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
338,"arvier",0.0942515490569882,-0.633599548648541,0.824028508399796,0.239097234006448,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
339,"arvier",-0.0480520396596607,-0.0311344237333853,0.298320040726285,0.473443068046835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340,"arvier",-0.0615493922664498,0.83204139709134,0.254708976752079,0.799932122857628,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
341,"arvier",0.0342920323314591,0.931719842595447,0.626845409808247,0.823519429832004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
342,"arvier",0.0610214612136488,0.386929110843759,0.723570337688783,0.652978109621585,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
343,"arvier",0.0831775019475902,0.305498787292653,0.794501951467843,0.619209231291363,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
344,"arvier",-0.0643675773252479,-1.06222802699285,0.246394026811471,0.137111827592058,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
345,"arvier",0.0123918321367231,-2.1459695017298,0.538265739012388,0.0273205498048532,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
346,"arvier",0.09399886311963,-2.69120540694947,0.823010351264212,0.00763617851688444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
347,"arvier",-0.00207263444896633,-2.34754062952961,0.478533853724758,0.0188359070083149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
348,"arvier",0.113638944127684,-1.50076403112903,0.869845579501103,0.0761920923129136,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
349,"arvier",0.111158534187339,-1.86783672982595,0.863736636687595,0.0434413711182759,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
350,"arvier",0.0826290751900522,-0.931615519961417,0.792974715764466,0.15968097743085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
351,"arvier",-0.0801251609441778,0.612059102274086,0.200746648566095,0.734939759036145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
352,"arvier",0.00151598991340229,0.650185814878294,0.493466825046666,0.74936365179026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
353,"arvier",0.0306705448018239,1.00702611700712,0.613948752757509,0.841167486848804,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
354,"arvier",-0.00389322507078127,0.729154820866903,0.471406753775666,0.772102494484982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
355,"arvier",0.0532070799000834,0.743668468522542,0.695061937892415,0.775835737315459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
356,"arvier",-0.0618139747932371,1.18759082538536,0.25267266248091,0.883251315119634,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
357,"arvier",-0.0343075041045964,1.2660106197155,0.347021890378415,0.898523672153402,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
358,"arvier",-0.0342456895143286,0.0412830995970961,0.347191583234346,0.504836246394027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
359,"arvier",-0.0513514578352101,0.172859564954684,0.285762769387409,0.562362124554556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
360,"arvier",0.13060071251015,0.360792445397328,0.895978279314441,0.643305616833531,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
361,"arvier",0.0206517822113508,0.69490617580091,0.572883081622264,0.762090615985067,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
362,"arvier",-0.0357524387974948,0.483123568608516,0.340912947564908,0.689292380790769,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
363,"arvier",-0.0507057727798959,0.461542979611864,0.287629390802647,0.683353130833192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
