"comune_key","comune_nome","date","bagged_mean","q05","q50","q95"
"aosta","Aosta",2025-03-01,9332.52982686179,6176.71816882605,8679.81366751453,14859.1769845633
"aosta","Aosta",2025-04-01,10869.0272453629,7334.40824131568,10205.5962301595,16138.6228574605
"aosta","Aosta",2025-05-01,11221.1483036304,8581.70390610214,10282.9398753363,16366.1217925301
"aosta","Aosta",2025-06-01,13396.8073730772,10772.3304008969,13068.512454658,16307.6591354252
"aosta","Aosta",2025-07-01,18392.4956228981,12367.0839861219,17141.5339385843,29099.6886771611
"aosta","Aosta",2025-08-01,21538.8355934802,13944.07232948,20400.4903296697,33932.7601062668
"aosta","Aosta",2025-09-01,19307.0750029324,11613.0526716755,19052.9211476553,30925.1396496147
"arnad","Arnad",2025-01-01,203.182534851111,131.78650602285,198.210845493922,276.512834989285
"arnad","Arnad",2025-02-01,267.022077028498,171.201074797931,249.854479142433,402.968048197828
"arnad","Arnad",2025-03-01,164.495606530906,108.871122878925,152.99080102626,261.90854741128
"arnad","Arnad",2025-04-01,246.384426352104,166.25995375434,231.345447571843,365.838197392024
"arnad","Arnad",2025-05-01,455.510034127639,348.364724658098,417.424506548185,664.364510166985
"arnad","Arnad",2025-06-01,462.091097752611,371.565988946583,450.767343143452,562.494025763777
"arnad","Arnad",2025-07-01,552.628794573358,371.586697953561,515.041864456101,874.341699236222
"arnad","Arnad",2025-08-01,822.781054730718,532.661967203272,779.296395927285,1296.2275527378
"arnad","Arnad",2025-09-01,556.374626382481,334.654930401534,549.050639903328,891.173987554671
"arvier","Arvier",2025-01-01,640.196937094463,415.239024200747,624.531908104693,871.249441578067
"arvier","Arvier",2025-02-01,901.104319151634,577.742595895369,843.169796370805,1359.87350840812
"arvier","Arvier",2025-03-01,405.82982856319,268.597745953385,377.446132827668,646.158904403223
"arvier","Arvier",2025-04-01,295.303973105596,199.270812846934,277.279010038672,438.47525106666
"arvier","Arvier",2025-05-01,357.953923829079,273.755813862184,328.02513408403,522.078253934619
"arvier","Arvier",2025-06-01,882.737799840907,709.806670532344,861.105904575573,1074.53863781682
"arvier","Arvier",2025-07-01,2664.96272363574,1791.91657830577,2483.70584986801,4216.37102348918
"arvier","Arvier",2025-08-01,2465.17780954193,1595.93667596808,2334.89112474118,3883.69588817511
"arvier","Arvier",2025-09-01,699.910913321806,420.990869960993,690.697448467899,1121.08347502036
"avise","Avise",2025-01-01,87.4025322494755,56.6902777896161,85.2638728430726,118.946847450519
"avise","Avise",2025-02-01,109.540351124376,70.2317428391303,102.497694871646,165.309408056112
"avise","Avise",2025-03-01,75.9807033945952,50.287692602574,70.6666209513248,120.975849003158
"avise","Avise",2025-04-01,29.9419159367875,20.2047736241756,28.1143010786543,44.4585589883177
"avise","Avise",2025-05-01,39.1055769325106,29.9071425874952,35.835931003358,57.0357522712327
"avise","Avise",2025-06-01,103.287222213762,83.0529284248371,100.756121389058,125.729419405697
"avise","Avise",2025-07-01,176.753534231094,118.848787434719,164.731680132356,279.650620784125
"avise","Avise",2025-08-01,185.872887049439,120.332641467916,176.049351337622,292.828275657438
"avise","Avise",2025-09-01,171.330107324729,103.053702350237,169.074757547769,274.428285713707
"ayas","Ayas",2025-01-01,9092.91113233269,5897.76571389128,8870.41597773875,12374.6198823111
"ayas","Ayas",2025-02-01,10205.8179682756,6543.45522589262,9549.65732070852,15401.7922139803
"ayas","Ayas",2025-03-01,8045.29549177258,5324.76442717315,7482.6083670994,12809.6530976271
"ayas","Ayas",2025-04-01,1994.35809999253,1345.79076439066,1872.62512526641,2961.27633981529
"ayas","Ayas",2025-05-01,1859.75106475596,1422.29944252945,1704.25591610719,2712.45968825992
"ayas","Ayas",2025-06-01,7090.89394234677,5701.76537271004,6917.12832913061,8631.59991459081
"ayas","Ayas",2025-07-01,12051.9777194417,8103.73011423449,11232.2650139807,19068.0376807165
"ayas","Ayas",2025-08-01,12691.4056195734,8216.31592636648,12020.6543426328,19994.3223685996
"ayas","Ayas",2025-09-01,6578.59264753387,3956.97136462695,6491.99358043466,10537.2717665422
"aymavilles","Aymavilles",2025-01-01,535.348425355719,347.233085433076,522.248942810728,728.560212671004
"aymavilles","Aymavilles",2025-02-01,575.654684301228,369.080720821132,538.644230891196,868.731331694517
"aymavilles","Aymavilles",2025-03-01,405.631883742129,268.466736527715,377.262032246676,645.843738292437
